"";"cluster";"x";"y";"entity";"entity_type";"size";"color"
"13629";32;32,11654;-23,393925;"ФИЛЮНИНА ТАТЬЯНА АЛЕКСАНДРОВНА";"author";1;"#BAE753"
"13630";41;-14,900806;-16,044184;"МАЛИКОВ А.И.";"author";1;"#BA52DA"
"13631";41;-15,04331;-16,046402;"АЛИ ЗИАД МОХАММЕД МОХАММЕД";"author";1;"#BA52DA"
"13632";27;-14,566051;31,404226;"ЛАНДА БЕЙНИШ ХАЙМОВИЧ";"author";1;"#BB06BB"
"13633";20;16,122976;-40,392017;"КОРОБИЦИН Н.А.";"author";1;"#BB10DD"
"13634";3;-36,5975;-10,24266;"БУТУЗОВА А.В.";"author";1;"#FC1B17"
"13635";3;-36,20857;-11,334099;"АЛЬМУХАМЕТОВА А.Ф.";"author";1;"#FC1B17"
"13636";27;-9,096949;24,277952;"ЛАГОДЮК А.Н.";"author";1;"#BB06BB"
"13637";14;-54,465797;10,882877;"ЗИННАТУЛЛИНА Д.И.";"author";1;"#008000"
"13638";14;-54,465797;10,882877;"ДУБРОВСКАЯ А.Н.";"author";1;"#008000"
"13639";9;49,945816;11,6668415;"ПАНТЮХИНА Д.М.";"author";1;"#008080"
"13640";15;-7,7309365;-14,130881;"ГАЛИЕВ Ш.И.";"author";1;"#87CEEB"
"13641";37;-4,467568;4,9831486;"МАХТЕЕВА ЕЛЕНА АНДРЕЕВНА";"author";1;"#BA3F2C"
"13642";37;-3,9577994;4,315563;"КУРШЕВ В.Н.";"author";1;"#BA3F2C"
"13643";6;2,8186116;32,373505;"ВЕДИН Н.В.";"author";1;"#00A5E1"
"13644";5;37,884933;-26,817768;"МУРАТАЕВ ФАРИД ИСХАКОВИЧ";"author";1;"#00E1E1"
"13645";5;37,751858;-26,82064;"КЛАБУКОВ МИХАИЛ АЛЕКСАНДРОВИЧ";"author";1;"#00E1E1"
"13646";5;38,10926;-26,61802;"ГОРБУНОВ АЛЕКСЕЙ ВЛАДИМИРОВИЧ";"author";1;"#00E1E1"
"13647";3;-34,64722;-5,170494;"ГАФУРОВ Р.А.";"author";1;"#FC1B17"
"13648";0;-29,662989;29,22959;"ОРЛЯНСКАЯ Е.В.";"author";1;"#D01702"
"13649";40;6,7584295;18,673555;"МУХАМЕТШИН М.Ф.";"author";1;"#BA0DAE"
"13650";25;23,114567;-38,18505;"КРЮЧАТОВ В.И.";"author";1;"#BB68B6"
"13651";13;2,102727;50,2103;"ДАВЫДОВ ДЕНИС ВЛАДИМИРОВИЧ";"author";1;"#C0C0C0"
"13652";32;29,070358;-25,823582;"ХАСАН М.";"author";1;"#BAE753"
"13653";39;27,904676;-8,273663;"ПАВЛЫЧЕВА Н.К.";"author";1;"#BADC31"
"13654";39;38,245598;1,2113079;"УРАЗБАХТИН ИЛЬДАР РАСИМОВИЧ";"author";1;"#BADC31"
"13655";1;19,693718;-25,714407;"ГАНЕЕВ Ф.А.";"author";1;"#54BD01"
"13656";8;42,559586;28,952198;"МУЗАФАРОВ Н.Р.";"author";1;"#FF69B4"
"13657";13;9,88281;46,371174;"ФИЛИППОВ А.Н.";"author";1;"#C0C0C0"
"13658";18;-24,385002;38,783905;"АЗИТОВА Г.Ш.";"author";1;"#BB9A34"
"13659";15;-6,6510625;-11,177239;"ДЕНИСОВ К.Г.";"author";1;"#87CEEB"
"13660";45;11,777405;-16,951622;"ТОНКОНОГ В.Г.";"author";1;"#BA6687"
"13661";39;34,333504;-7,615775;"АРСЛАНОВА С.Н.";"author";1;"#BADC31"
"13662";28;19,380184;3,5182204;"КОРНИЛОВ Г.С.";"author";1;"#BB3739"
"13663";15;-8,210188;-14,322941;"КАТАСЁВ А.С.";"author";1;"#87CEEB"
"13664";40;8,438239;12,377054;"НИКИТИН АЛЕКСАНДР ВЛАДИМИРОВИЧ";"author";1;"#BA0DAE"
"13665";4;-29,943789;-52,007545;"ЗАЙЦЕВ Ю.М.";"author";1;"#E10291"
"13666";45;0,7128024;-20,448685;"ИГНАТЬЕВ В.Н.";"author";1;"#BA6687"
"13667";44;-15,702154;-42,502415;"АНИСИМОВА И.В.";"author";1;"#BA215C"
"13668";15;-8,940859;-15,233477;"ШЛЕЙМОВИЧ М.П.";"author";1;"#87CEEB"
"13669";14;-48,51599;6,7575808;"КАЛМЫКОВ Р.А.";"author";1;"#008000"
"13670";7;13,301666;-56,295895;"НАГУЛИН КОНСТАНТИН ЮРЬЕВИЧ";"author";1;"#E19239"
"13671";45;11,059678;-16,758474;"ГИЛЬМУТДИНОВ А.Х.";"author";1;"#BA6687"
"13672";32;27,20253;-14,79223;"ГЛЕБОВ А.Н.";"author";1;"#BAE753"
"13673";6;0,5271655;36,591465;"ХАМЕТОВА Н.Р.";"author";1;"#00A5E1"
"13674";20;6,6054463;-38,725636;"НАБИЕВ И.И.";"author";1;"#BB10DD"
"13675";1;12,809806;-25,94304;"ФИРСОВ В.А.";"author";1;"#54BD01"
"13676";48;-2,6871822;-22,296715;"ГЮНАЛ И.Ш.";"author";1;"#BA999D"
"13677";15;-3,1993997;-21,109886;"LUKANKIN S.A.";"author";1;"#87CEEB"
"13678";8;52,052334;26,079319;"АЛИ С.";"author";1;"#FF69B4"
"13679";15;-1,670216;-17,215042;"АЛЕКСЕЕВ Ф.Ф.";"author";1;"#87CEEB"
"13680";15;-1,6836393;-17,29883;"АЛЕКСЕЕВ А.Ф.";"author";1;"#87CEEB"
"13681";16;22,472897;-13,884005;"ПАВЛОВ Г.И.";"author";1;"#BBFD30"
"13682";32;27,947714;-20,743208;"КАЛИНОВСКИЙ А.Е.";"author";1;"#BAE753"
"13683";25;29,449907;-32,585377;"ЕГОРОВ А.Е.";"author";1;"#BB68B6"
"13684";1;18,247534;-20,804094;"АХМЕТШИНА А.И.";"author";1;"#54BD01"
"13685";1;9,545256;-24,69978;"КАТАЕВ Ю.П.";"author";1;"#54BD01"
"13686";1;20,58893;-23,110983;"АНАНИН В.Н.";"author";1;"#54BD01"
"13687";24;-54,92261;-22,72926;"ГОНЦОВА Л.Г.";"author";1;"#BB248B"
"13688";48;-0,42186597;-36,07684;"НЕДЕЛЬКО Д.В.";"author";1;"#BA999D"
"13689";24;-54,92261;-22,729256;"МУХАМЕТШИН ТИМУР АЛМАЗОВИЧ";"author";1;"#BB248B"
"13690";29;-34,88732;42,211517;"ЧУГУНОВА А.А.";"author";1;"#BB7C64"
"13691";38;-8,60434;34,88204;"МУСИН И.Х.";"author";1;"#BA9705"
"13692";45;8,851312;-13,039217;"ГИЗАТУЛЛИН ЗИННУР МАРСЕЛЕВИЧ";"author";1;"#BA6687"
"13693";28;19,325102;9,498992;"ГАЙНУТДИНОВ РУСТАМ РАФКАТОВИЧ";"author";1;"#BB3739"
"13694";13;8,569853;46,287624;"ПАНЬКОВА ЕКАТЕРИНА СЕРГЕЕВНА";"author";1;"#C0C0C0"
"13695";47;-47,445744;-9,304954;"РУМЯНЦЕВ Д.С.";"author";1;"#BA671F"
"13696";31;1,9908458;-50,99709;"ШИРМАНОВ МАКСИМ ВАСИЛЬЕВИЧ";"author";1;"#BAB5D5"
"13697";18;-25,935602;36,821743;"ХОМКОВ О.Н.";"author";1;"#BB9A34"
"13698";37;-4,6420527;-1,787842;"СИРАЗЕТДИНОВ Р.Т.";"author";1;"#BA3F2C"
"13699";12;-13,403965;-28,43197;"МИРОНОВ А.Б.";"author";1;"#A020F0"
"13700";48;3,3031518;-32,296234;"ПУЛЯЛИН Р.Г.";"author";1;"#BA999D"
"13701";48;-0,3970167;-34,594128;"КУЗНЕЦОВ Д.И.";"author";1;"#BA999D"
"13702";45;3,0274754;-15,400509;"ЗМИЙ Б.Ф.";"author";1;"#BA6687"
"13703";1;20,74295;-19,407593;"ДЯТЛОВ ДМИТРИЙ ВИКТОРОВИЧ";"author";1;"#54BD01"
"13704";45;6,9355435;-7,8158393;"АНАНЬЕВ А.В.";"author";1;"#BA6687"
"13705";1;7,749526;-28,776043;"КРАТИРОВ Д.В.";"author";1;"#54BD01"
"13706";5;37,386517;-27,972607;"ДУНАЙ ОЛЕГ ВАСИЛЬЕВИЧ";"author";1;"#00E1E1"
"13707";45;8,316174;-19,388021;"ТАЛИПОВ А.А.";"author";1;"#BA6687"
"13708";22;47,558006;-16,040298;"НУРЕЕВ И.И.";"author";1;"#BBADE2"
"13709";45;9,620238;-16,325125;"НАСЫБУЛЛИН А.Р.";"author";1;"#BA6687"
"13710";35;48,25568;-46,08722;"КУПРИЯНОВ В.Г.";"author";1;"#BAC983"
"13711";22;46,10454;-15,812105;"ДЕНИСЕНКО П.Е.";"author";1;"#BBADE2"
"13712";22;46,29657;-15,9474125;"ВАСИЛЕЦ А.А.";"author";1;"#BBADE2"
"13713";39;26,278564;-3,7139418;"МУСЛИМОВ ЭДУАРД РИНАТОВИЧ";"author";1;"#BADC31"
"13714";5;38,064182;-26,942228;"ШАВАЛЕЕВА С.М.";"author";1;"#00E1E1"
"13715";49;-37,92492;18,21465;"ГАНЕЕВА ИЛЬМИРА МАХМУТОВНА";"author";1;"#BADDC8"
"13716";19;-36,91026;-25,907904;"ЧЕКМАРЕВ С.В.";"author";1;"#BBDF60"
"13717";27;-13,651464;27,717684;"ХОМЕНКО ВАДИМ ВАСИЛЬЕВИЧ";"author";1;"#BB06BB"
"13718";29;-37,725365;30,366144;"БИКТЕМИРОВА РАИСА ГАБДУЛЛОВНА";"author";1;"#BB7C64"
"13719";20;4,8333306;-42,54876;"КИСЕЛЕВ А.С.";"author";1;"#BB10DD"
"13720";21;12,498421;28,866497;"САФИН РУСТЕМ РАМИЛЕВИЧ";"author";1;"#BB5509"
"13721";21;12,498421;28,866497;"САЛАГАЕВ АЛЕКСАНДР ЛЕОНИДОВИЧ";"author";1;"#BB5509"
"13722";21;12,498435;28,866514;"НУРУТДИНОВ ИЛЬНУР ИЛЬДУСОВИЧ";"author";1;"#BB5509"
"13723";8;47,521725;27,77257;"ХИЛОВ П.А.";"author";1;"#FF69B4"
"13724";32;26,190025;-19,17154;"ДВОЕГЛАЗОВ И.В.";"author";1;"#BAE753"
"13725";28;20,229044;10,660356;"БАТРАКОВ В.В.";"author";1;"#BB3739"
"13726";3;-42,97436;-7,31922;"СТОЛЯРОВ О.Б.";"author";1;"#FC1B17"
"13727";37;-7,6188936;1,7255543;"БАГАУТДИНОВА Н.Г.";"author";1;"#BA3F2C"
"13728";36;-35,528484;-37,39296;"РОМАНОВ В.А.";"author";1;"#BAFA01"
"13729";36;-28,9135;-41,39249;"ВЯСЕЛЕВ М.Р.";"author";1;"#BAFA01"
"13730";36;-36,883846;-36,780148;"БАЗЛОВ ЕВГЕНИЙ ФЕДОРОВИЧ";"author";1;"#BAFA01"
"13731";31;2,503159;-63,915348;"ШАРАФУТДИНОВ ДАМИР ХАНЯФИЕВИЧ";"author";1;"#BAB5D5"
"13732";16;13,212493;-7,0066457;"КИШАЛОВ А.Е.";"author";1;"#BBFD30"
"13733";1;16,335836;-23,207441;"ОСИПОВА В.И.";"author";1;"#54BD01"
"13734";22;40,47454;-17,113468;"ИДРИСОВА Г.И.";"author";1;"#BBADE2"
"13735";38;-13,804844;35,863503;"ИЛЬИНА Е.";"author";1;"#BA9705"
"13736";27;-11,041366;21,94798;"МИСТАХОВ Р.И.";"author";1;"#BB06BB"
"13737";44;-20,100286;-43,061005;"РОДНИЩЕВ ВАДИМ ДМИТРИЕВИЧ";"author";1;"#BA215C"
"13738";36;-29,25806;-47,731754;"КЛИМЧУК К.В.";"author";1;"#BAFA01"
"13739";45;7,3539796;-17,935814;"ДАНИЛАЕВ М.П.";"author";1;"#BA6687"
"13740";0;-23,44307;26,799974;"БУЛАТОВА В.М.";"author";1;"#D01702"
"13741";6;0,9717676;30,185364;"ШАКИРОВ Р.Р.";"author";1;"#00A5E1"
"13742";23;-16,037985;6,70178;"ДРЕПА ЕЛЕНА НИКОЛАЕВНА";"author";1;"#BBF20D"
"13743";44;-7,9669867;-50,338764;"ДУЛЛИЕВ А.М.";"author";1;"#BA215C"
"13744";5;43,12126;-30,626348;"ОВЧИННИКОВ В.В.";"author";1;"#00E1E1"
"13745";34;-22,434193;46,621437;"ИСМАГИЛОВА Л.М.";"author";1;"#BA8458"
"13746";45;7,955339;-20,714544;"ЛЕРНЕР И.М.";"author";1;"#BA6687"
"13747";45;12,102968;-17,232008;"ИЛЬИН Г.И.";"author";1;"#BA6687"
"13748";48;-1,8743078;-32,40567;"САМАТОВА ЛИЛИЯ НАЗИПОВНА";"author";1;"#BA999D"
"13749";43;12,556178;43,28047;"ГАБДРЕЕВА НАТАЛИЯ ВИКТОРОВНА";"author";1;"#BAF0DE"
"13750";0;-29,9352;21,946863;"ГАТАУЛЛИН НАИЛ АБДУЛЛОВИЧ";"author";1;"#D01702"
"13751";21;9,841127;27,886938;"АСХАТОВА Л.";"author";1;"#BB5509"
"13752";48;-2,2803283;-29,762814;"СУНГАТУЛЛИН А.Р.";"author";1;"#BA999D"
"13753";20;13,173888;-37,172695;"ЖЕРЕХОВ В.В.";"author";1;"#BB10DD"
"13754";16;12,5173;-8,208307;"ГУРЕЕВ В.М.";"author";1;"#BBFD30"
"13755";20;11,216571;-38,35665;"КАРИМОВА А.Г.";"author";1;"#BB10DD"
"13756";20;9,969714;-40,32317;"ДЕЗИДЕРЬЕВ С.Г.";"author";1;"#BB10DD"
"13757";20;9,993429;-40,764805;"ГИМБИЦКИЙ А.В.";"author";1;"#BB10DD"
"13758";11;-11,681436;56,055084;"ЗИННАТОВА Д.М.";"author";1;"#A500E1"
"13759";13;-3,779826;49,78701;"КОНСТАНТИНОВА Н.А.";"author";1;"#C0C0C0"
"13760";39;40,124874;-7,008096;"МАКАРОВ ВАЛЕРИЙ ГЕННАДЬЕВИЧ";"author";1;"#BADC31"
"13761";32;21,305641;-19,5174;"СЫЧЕНКОВ В.А.";"author";1;"#BAE753"
"13762";38;-12,560199;37,30367;"СЫЧЕНКОВА Е.В.";"author";1;"#BA9705"
"13763";20;11,423215;-36,18551;"ПАНЧЕНКО В.И.";"author";1;"#BB10DD"
"13764";27;-8,72184;24,500322;"АВЕРЬЯНОВ Б.А.";"author";1;"#BB06BB"
"13765";31;-3,2959983;-59,373978;"ХАЛИТОВ 3УФАР ЯЗЬИЧ";"author";1;"#BAB5D5"
"13766";46;39,04395;6,9837856;"АЙБАТОВ Л.Р.";"author";1;"#BA22F4"
"13767";44;-6,8440733;-37,6266;"КАСУМОВ Е.В.";"author";1;"#BA215C"
"13768";16;16,456951;-4,7555795;"ЕРМАКОВ А.М.";"author";1;"#BBFD30"
"13769";32;24,682053;-19,071907;"ГУРЕЕВ М.В.";"author";1;"#BAE753"
"13770";15;-9,576673;-8,074111;"АНИКИН И.В.";"author";1;"#87CEEB"
"13771";38;-16,401903;38,860664;"САЛЯХОВА Э.М.";"author";1;"#BA9705"
"13772";7;12,400953;-53,548336;"ТУХБАЕВ Э.Е.";"author";1;"#E19239"
"13773";22;51,24466;-23,459091;"СОЛОМИНА М.В.";"author";1;"#BBADE2"
"13774";45;5,000291;-11,811715;"МОИСЕЕВА Л.Т.";"author";1;"#BA6687"
"13775";36;-24,45384;-44,015293;"ЧЕРНЯЕВ Ю.А.";"author";1;"#BAFA01"
"13776";3;-29,496496;-5,833889;"РАЙХЛИН В.А.";"author";1;"#FC1B17"
"13777";3;-35,92825;2,2772717;"МИНЯЗЕВ РИНАТ ШАВКАТОВИЧ";"author";1;"#FC1B17"
"13778";23;-11,414471;16,685131;"КАДЫРОВ Т.Ш.";"author";1;"#BBF20D"
"13779";36;-32,78363;-43,925087;"ЛУЧКИНА Т.А.";"author";1;"#BAFA01"
"13780";48;1,3623766;-30,239262;"ТЮРИНА М.М.";"author";1;"#BA999D"
"13781";4;-30,127342;-54,7669;"КОЗЛОВА ОЛЬГА АНДРЕЕВНА";"author";1;"#E10291"
"13782";32;23,771164;-20,191769;"БАЙГАЛИЕВ Б.Е.";"author";1;"#BAE753"
"13783";20;14,572534;-39,56963;"МОРОЗОВ С.А.";"author";1;"#BB10DD"
"13784";45;0,86474746;-14,915897;"ФЕРЕНЕЦ АНДРЕЙ ВАЛЕНТИНОВИЧ";"author";1;"#BA6687"
"13785";1;12,585974;-30,545599;"КОНОВА ЕЛЕНА АЛЕКСАНДРОВНА";"author";1;"#54BD01"
"13786";13;0,21208529;39,309048;"НОВАКОВСКАЯ А.В.";"author";1;"#C0C0C0"
"13787";34;-30,198483;48,39974;"ЮНУСОВ ИЛЬДАР АЛЬБЕРТОВИЧ";"author";1;"#BA8458"
"13788";25;26,304022;-30,895643;"МАМИНОВ ";"author";1;"#BB68B6"
"13789";1;10,87771;-22,135649;"КУДРИН АЛЕКСЕЙ ГЕННАДЬЕВИЧ";"author";1;"#54BD01"
"13790";6;-2,643294;35,03391;"СУСЛОВА ОЛЬГА МИХАЙЛОВНА";"author";1;"#00A5E1"
"13791";6;2,4439943;25,11311;"ТРЕГУБОВ Ю.М.";"author";1;"#00A5E1"
"13792";13;0,45043483;40,22376;"ШАКУРОВА А.Р.";"author";1;"#C0C0C0"
"13793";18;-25,017376;29,52163;"МАРТИНЕС Д.Л.";"author";1;"#BB9A34"
"13794";39;34,049244;-7,25663;"ЯВКИН В.Б.";"author";1;"#BADC31"
"13795";32;24,72656;-18,960054;"БАКЛАНОВ А.В.";"author";1;"#BAE753"
"13796";30;-45,361652;29,101782;"ФАТИХОВА Н.В.";"author";1;"#BA70AA"
"13797";25;20,827662;-35,342434;"ВЕЛИКАНОВА Н.П.";"author";1;"#BB68B6"
"13798";18;-21,357954;38,35973;"ЛЕОНТЬЕВА ДАРЬЯ СЕРГЕЕВНА";"author";1;"#BB9A34"
"13799";38;-8,208384;38,30885;"КАРИМОВА АЛСУ РУСТЭМОВНА";"author";1;"#BA9705"
"13800";30;-48,355778;24,767746;"АНТРОПОВА Т.Г.";"author";1;"#BA70AA"
"13801";34;-28,752613;46,59684;"ШАЙМАРДАНОВА З.А.";"author";1;"#BA8458"
"13802";12;-21,236399;-25,125393;"ХОМЯКОВ АНТОН ВАДИМОВИЧ";"author";1;"#A020F0"
"13803";38;-9,072234;45,290497;"БОЧКАРЕВА И.Л.";"author";1;"#BA9705"
"13804";1;21,186388;-22,880472;"ХАЛИУЛИН В.И.";"author";1;"#54BD01"
"13805";37;-11,56363;-2,34796;"КОНСТАНТИНОВ ДМИТРИЙ ЮРЬЕВИЧ";"author";1;"#BA3F2C"
"13806";32;27,513977;-22,711597;"ДАНИЛОВ ЯРОСЛАВ СЕРГЕЕВИЧ";"author";1;"#BAE753"
"13807";21;14,922933;31,05382;"ХАБИБРАХМАНОВА Н.Ф.";"author";1;"#BB5509"
"13808";20;3,4106178;-39,892517;"СОЛОВАРОВА МАРГАРИТА НИКОЛАЕВНА";"author";1;"#BB10DD"
"13809";16;11,292068;-4,2743506;"САФИУЛЛИН Н.З.";"author";1;"#BBFD30"
"13810";18;-22,004301;38,534515;"СТАРИКОВ Е.";"author";1;"#BB9A34"
"13811";45;3,7281435;-11,027213;"ХАЙРУЛЛИН ИНСАФ РАШИТОВИЧ";"author";1;"#BA6687"
"13812";37;-9,983643;1,6505166;"ФАТТАХОВ ХАМИТ ИЛЬДУСОВИЧ";"author";1;"#BA3F2C"
"13813";10;-0,22106427;20,487993;"МИНГАЛЕЕВ ГАЗИЗ ФУАТОВИЧ";"author";1;"#E100A5"
"13814";8;48,940884;19,905659;"ПАНТЮХИН К.Н.";"author";1;"#FF69B4"
"13815";3;-43,206123;1,7758368;"ИВАНЦОВ ВАЛЕРИЙ АЛЕКСЕЕВИЧ";"author";1;"#FC1B17"
"13816";12;-11,5776615;-27,124218;"ЗАГИДУЛЛИН РУСТЕМ ШАГИТОВИЧ";"author";1;"#A020F0"
"13817";43;15,057202;43,94952;"МАХМУТОВА ЛЮЦИЯ РАФАИЛОВНА";"author";1;"#BAF0DE"
"13818";15;-7,025027;-11,847318;"ЕМАЛЕТДИНОВА Л.Ю.";"author";1;"#87CEEB"
"13819";16;10,722811;-4,8398824;"САМИГУЛЛИН РУСТЕМ РАЗЯПОВИЧ";"author";1;"#BBFD30"
"13820";6;0,9216498;32,476986;"ДЁМИН М.Б.";"author";1;"#00A5E1"
"13821";44;-18,742798;-41,932533;"ХАЙРУЛЛИН В.Р.";"author";1;"#BA215C"
"13822";21;7,583657;29,471233;"ШАРИПОВ Р.Р.";"author";1;"#BB5509"
"13823";38;-11,579585;44,71919;"ТАГИРОВ АЛЬБЕРТ ТАЛГАТОВИЧ";"author";1;"#BA9705"
"13824";13;10,380748;44,67164;"МАКСИМОВА О.А.";"author";1;"#C0C0C0"
"13825";36;-37,68007;-39,635174;"ЦВЕТКОВ Н.Н.";"author";1;"#BAFA01"
"13826";10;-0,7639355;17,494627;"РОМАНОВСКИЙ В.Л.";"author";1;"#E100A5"
"13827";3;-32,494377;0,8876094;"БИКМУЛЛИНА ИЛЬСИЯР ИЛЬДАРОВНА";"author";1;"#FC1B17"
"13828";10;-6,699899;9,29289;"БАРКОВ ИГОРЬ АЛЕКСАНДРОВИЧ";"author";1;"#E100A5"
"13829";36;-42,722263;-38,201572;"ТАЛАКОВ М.А.";"author";1;"#BAFA01"
"13830";19;-28,886501;-18,704306;"ГИЛЬМЕТДИНОВ МАРАТ МАХМУТОВИЧ";"author";1;"#BBDF60"
"13831";38;-8,955141;38,002785;"БАИШЕВ Ф.А.";"author";1;"#BA9705"
"13832";18;-19,255741;37,88088;"МАЗИТОВА Р.К.";"author";1;"#BB9A34"
"13833";15;-8,435323;-16,330675;"ЧЕРМОШЕНЦЕВ СЕРГЕЙ ФЕДОРОВИЧ";"author";1;"#87CEEB"
"13834";34;-25,494427;44,380352;"ФИЛИППОВА ЮЛИЯ ОЛЕГОВНА";"author";1;"#BA8458"
"13835";29;-41,936314;31,126808;"ОКИНА Л.Е.";"author";1;"#BB7C64"
"13836";33;-22,094902;2,5402367;"САИТКУЛОВ НИКИТА ОЛЕГОВИЧ";"author";1;"#BA2B7F"
"13837";35;31,970835;-40,715477;"ТИТОВ С.С.";"author";1;"#BAC983"
"13838";30;-41,61685;24,022614;"ХИНЕВИЧ ВИКТОР ВАСИЛЬЕВИЧ";"author";1;"#BA70AA"
"13839";40;6,9599624;25,093246;"ГАЛИАКБЕРОВА Л.Р.";"author";1;"#BA0DAE"
"13840";23;-19,114218;19,65655;"БАБУШКИН В.М.";"author";1;"#BBF20D"
"13841";25;27,802149;-27,615265;"САИТКУЛОВ В.Г.";"author";1;"#BB68B6"
"13842";35;44,35493;-43,672424;"ПИЛЯГИН МИХАИЛ ВАСИЛЬЕВИЧ";"author";1;"#BAC983"
"13843";10;-1,2718568;13,131265;"ОСИПОВА АЛЛА ЛЕОНИДОВНА";"author";1;"#E100A5"
"13844";42;2,3888154;59,059742;"ВАЛЕЕВА ДИНАРА РАШИДОВНА";"author";1;"#BAABB3"
"13845";27;-15,475534;30,784992;"СМИРНОВ АЛЕКСАНДР ВАСИЛЬЕВИЧ";"author";1;"#BB06BB"
"13846";45;5,8283434;-8,494286;"ИВАНОВ ИГОРЬ ЮРЬЕВИЧ";"author";1;"#BA6687"
"13847";7;24,88195;-48,32138;"СОСОВ АЛЕКСАНДР ВЕНИАМИНОВИЧ";"author";1;"#E19239"
"13848";27;-9,76253;25,71657;"МЕРКУРЬЕВ М.А.";"author";1;"#BB06BB"
"13849";49;-33,799435;16,972229;"МУЛЛАГАЛИЕВА МАДИНА РАШИДОВНА";"author";1;"#BADDC8"
"13850";42;3,9116104;55,557594;"ХОДЖАЕВА ЕКАТЕРИНА";"author";1;"#BAABB3"
"13851";27;-18,263824;22,450663;"НИКОЛАЕНКО Ю.В.";"author";1;"#BB06BB"
"13852";1;14,368152;-26,025782;"ПОТАПОВА О.В.";"author";1;"#54BD01"
"13853";31;4,1890483;-56,910748;"МУЛЛАХМЕТОВА А.Р.";"author";1;"#BAB5D5"
"13854";1;22,071995;-24,77618;"ЦЕНЦЕВИЦКИЙ А.А.";"author";1;"#54BD01"
"13855";48;-6,4633064;-23,99608;"ПЕТРОВСКИЙ В.В.";"author";1;"#BA999D"
"13856";29;-37,712223;38,425694;"АЛИУЛОВА ЛИЛИЯ РАФАГАТОВНА";"author";1;"#BB7C64"
"13857";24;-45,37554;-38,710754;"ЧЕЗГАНОВА СВЕТЛАНА ГЕННАДЬЕВНА";"author";1;"#BB248B"
"13858";30;-46,51044;26,99803;"МИСТАХОВ РЕНАТ ИСКАНДЕРОВИЧ";"author";1;"#BA70AA"
"13859";20;4,9279423;-42,40011;"ШЕКРИЛАДЗЕ М.Д.";"author";1;"#BB10DD"
"13860";20;4,928144;-42,400097;"КРАВЧЕНКО НИКОЛАЙ АЛЕКСАНДРОВИЧ";"author";1;"#BB10DD"
"13861";35;36,2144;-46,58261;"ГАНИН СЕРГЕЙ ВЛАДИМИРОВИЧ";"author";1;"#BAC983"
"13862";22;47,334198;-16,056444;"ХАССАН А.";"author";1;"#BBADE2"
"13863";32;26,017117;-14,763315;"ГОГОЛЬ Э.В.";"author";1;"#BAE753"
"13864";16;18,098812;-8,758416;"ГАЛИЕВА А.Т.";"author";1;"#BBFD30"
"13865";38;-14,383662;44,28539;"ГУРЕВИЧ В.А.";"author";1;"#BA9705"
"13866";44;-19,929358;-43,32848;"ХАСАНОВ АНВАР ЮСУФОВИЧ";"author";1;"#BA215C"
"13867";23;-23,83173;15,614575;"КАСЫМОВА Г.Ф.";"author";1;"#BBF20D"
"13868";4;-26,174582;-50,198654;"СТРУНСКАЯ С.Е.";"author";1;"#E10291"
"13869";45;2,964192;-15,208075;"КОЗЛОВ С.В.";"author";1;"#BA6687"
"13870";44;-10,396875;-38,11238;"СИМАХИНА ЕВГЕНИЯ АНАТОЛЬЕВНА";"author";1;"#BA215C"
"13871";45;2,9152246;-20,810421;"ДАУТОВ О.Ш.";"author";1;"#BA6687"
"13872";18;-26,172749;35,5901;"НУРУЛЛИНА АЛСУ ХАЛИЛОВНА";"author";1;"#BB9A34"
"13873";10;-7,2476068;13,788029;"ИСМАГИЛОВ Р.Х.";"author";1;"#E100A5"
"13874";18;-23,485071;39,421192;"ХОМКОВ ОЛЕГ НИКОЛАЕВИЧ";"author";1;"#BB9A34"
"13875";16;13,990403;-12,47893;"ДЕНИСОВ Е.С.";"author";1;"#BBFD30"
"13876";22;48,4625;-19,913778;"ХАЙРУЛЛИН А.Е.";"author";1;"#BBADE2"
"13877";28;26,779566;9,106621;"КАЙБУШЕВ Ф.X.";"author";1;"#BB3739"
"13878";20;2,8769407;-46,94853;"ОВЧИННИКОВ В.А.";"author";1;"#BB10DD"
"13879";19;-38,88097;-20,55655;"НАБЕРЕЖНОВ Г.М.";"author";1;"#BBDF60"
"13880";43;17,90815;45,935406;"ЯХИНА Р.Р.";"author";1;"#BAF0DE"
"13881";41;-15,517507;-17,131195;"ЕВСТИФЕЕВ АРТУР ЕВГЕНЬЕВИЧ";"author";1;"#BA52DA"
"13882";27;-12,297319;29,795702;"ГАВРИЛОВ В.А.";"author";1;"#BB06BB"
"13883";12;-25,32473;-22,269217;"ДЗЕНЧАРСКИЙ НИКОЛАЙ ЛЬВОВИЧ";"author";1;"#A020F0"
"13884";39;34,716244;2,7701178;"ХРУНИНА АЛЕКСАНДРА ИГОРЕВНА";"author";1;"#BADC31"
"13885";22;43,80622;-13,9554615;"СИНИЦЫН ИГОРЬ НИКОЛАЕВИЧ";"author";1;"#BBADE2"
"13886";21;7,418797;30,302565;"ТУЛАЕВ А.В.";"author";1;"#BB5509"
"13887";12;-18,828959;-25,832384;"МАКАРОВ ДМИТРИЙ АНАТОЛЬЕВИЧ";"author";1;"#A020F0"
"13888";11;-6,539475;63,051357;"СОЛДАТОВ Я.В.";"author";1;"#A500E1"
