"";"cluster";"x";"y";"entity";"entity_type";"size";"color";"display"
"4338";8;-45,146183;-6,446522;"housing_device";"ngram";1;"#FF69B4";"HOUSING DEVICE"
"4339";5;-59,133972;28,512047;"hover_mode";"ngram";1;"#00E1E1";"HOVER MODE"
"4340";28;-60,73944;-51,783146;"hp_turbine";"ngram";1;"#BB3739";"HP TURBINE"
"4341";42;-52,639763;-34,654385;"hub_arm";"ngram";1;"#BAABB3";"HUB ARM"
"4342";35;-35,21986;-23,878193;"hub_assembly";"ngram";1;"#BAC983";"HUB ASSEMBLY"
"4343";32;-23,351643;-38,54815;"hub_cavity";"ngram";1;"#BAE753";"HUB CAVITY"
"4344";17;-53,01861;-11,426596;"hub_housing";"ngram";1;"#BB425B";"HUB HOUSING"
"4345";42;-49,15695;-23,784126;"hub_member";"ngram";1;"#BAABB3";"HUB MEMBER"
"4346";19;-20,73118;-2,4880388;"hub_part";"ngram";1;"#BBDF60";"HUB PART"
"4347";33;-34,36901;-49,500843;"hub_plate";"ngram";1;"#BA2B7F";"HUB PLATE"
"4348";5;-49,376717;17,41153;"hull_portion";"ngram";1;"#00E1E1";"HULL PORTION"
"4349";43;-45,54089;16,235365;"hull_robot";"ngram";1;"#BAF0DE";"HULL ROBOT"
"4350";37;20,994387;-67,47993;"humid_gas";"ngram";1;"#BA3F2C";"HUMID GAS"
"4351";37;14,937925;-68,97211;"humidification_apparatus";"ngram";1;"#BA3F2C";"HUMIDIFICATION APPARATUS"
"4352";21;39,123604;4,726247;"hvdc_cable";"ngram";1;"#BB5509";"HVDC CABLE"
"4353";5;-59,721157;23,36468;"hybrid_aircraft";"ngram";1;"#00E1E1";"HYBRID AIRCRAFT"
"4354";26;-54,506725;26,644361;"hybrid_airship";"ngram";1;"#BBC18F";"HYBRID AIRSHIP"
"4355";17;-59,928707;-7,0557623;"hybrid_clutch";"ngram";1;"#BB425B";"HYBRID CLUTCH"
"4356";31;53,532383;-34,55697;"hybrid_coating";"ngram";1;"#BAB5D5";"HYBRID COATING"
"4357";11;3,0215392;82,80758;"hybrid_communication_network";"ngram";1;"#A500E1";"HYBRID COMMUNICATION NETWORK"
"4358";47;-30,399513;37,690735;"hybrid_control_system";"ngram";1;"#BA671F";"HYBRID CONTROL SYSTEM"
"4359";24;31,557125;-30,177275;"hybrid_core";"ngram";1;"#BB248B";"HYBRID CORE"
"4360";29;48,72107;57,470726;"hybrid_coupler";"ngram";1;"#BB7C64";"HYBRID COUPLER"
"4361";39;50,82615;21,643822;"hybrid_power_supply";"ngram";1;"#BADC31";"HYBRID POWER SUPPLY"
"4362";9;24,302608;51,57176;"hybrid_signal";"ngram";1;"#008080";"HYBRID SIGNAL"
"4363";49;-12,279825;-62,733295;"hydraulic_accumulator";"ngram";1;"#BADDC8";"HYDRAULIC ACCUMULATOR"
"4364";49;-12,931811;-60,21107;"hydraulic_distributor";"ngram";1;"#BADDC8";"HYDRAULIC DISTRIBUTOR"
"4365";17;-58,652794;-1,7370574;"hydraulic_drive";"ngram";1;"#BB425B";"HYDRAULIC DRIVE"
"4366";4;0,91314876;-44,98952;"hydraulic_fitting";"ngram";1;"#E10291";"HYDRAULIC FITTING"
"4367";49;-14,488437;-60,58904;"hydraulic_fluid_chamber";"ngram";1;"#BADDC8";"HYDRAULIC FLUID CHAMBER"
"4368";49;-14,49888;-60,829536;"hydraulic_fluid_outlet";"ngram";1;"#BADDC8";"HYDRAULIC FLUID OUTLET"
"4369";49;-12,315316;-62,381416;"hydraulic_fluid_pressure";"ngram";1;"#BADDC8";"HYDRAULIC FLUID PRESSURE"
"4370";49;-13,489361;-58,3152;"hydraulic_force";"ngram";1;"#BADDC8";"HYDRAULIC FORCE"
"4371";0;-20,155209;-68,00242;"hydraulic_network";"ngram";1;"#D01702";"HYDRAULIC NETWORK"
"4372";49;-12,686467;-61,913864;"hydraulic_supply_line";"ngram";1;"#BADDC8";"HYDRAULIC SUPPLY LINE"
"4373";49;-9,579715;-66,7212;"hydraulic_tank";"ngram";1;"#BADDC8";"HYDRAULIC TANK"
"4374";49;-13,2242;-58,19084;"hydraulic_tube";"ngram";1;"#BADDC8";"HYDRAULIC TUBE"
"4375";30;42,69051;-21,12839;"hydrogen_atom";"ngram";1;"#BA70AA";"HYDROGEN ATOM"
"4376";37;15,939475;-62,45395;"hydrogen_pump";"ngram";1;"#BA3F2C";"HYDROGEN PUMP"
"4377";7;44,94145;-44,194363;"hydrogen_separation_membrane";"ngram";1;"#E19239";"HYDROGEN SEPARATION MEMBRANE"
"4378";24;34,704975;-21,13996;"hydrophobic_outer_layer";"ngram";1;"#BB248B";"HYDROPHOBIC OUTER LAYER"
"4379";17;-49,90502;0,20034061;"hydrostatic_bearing";"ngram";1;"#BB425B";"HYDROSTATIC BEARING"
"4380";28;-54,514828;-44,116943;"hydrostatic_seal";"ngram";1;"#BB3739";"HYDROSTATIC SEAL"
"4381";6;28,007864;34,264305;"hyperfine_state";"ngram";1;"#00A5E1";"HYPERFINE STATE"
"4382";27;-8,01532;33,90262;"hyperspectral_image_datum";"ngram";1;"#BB06BB";"HYPERSPECTRAL IMAGE DATUM"
"4383";25;17,098473;31,266796;"hyperspectral_imaging_system";"ngram";1;"#BB68B6";"HYPERSPECTRAL IMAGING SYSTEM"
"4384";41;-10,613627;35,93362;"hyperspectral_scene";"ngram";1;"#BA52DA";"HYPERSPECTRAL SCENE"
"4385";20;10,248813;-29,442156;"hypotube";"ngram";1;"#BB10DD";"HYPOTUBE"
"4386";14;61,303135;31,657415;"hysteretic_control";"ngram";1;"#008000";"HYSTERETIC CONTROL"
"4387";16;12,892922;62,47131;"i2c_bus";"ngram";1;"#BBFD30";"I2C BUS"
"4388";5;-58,530144;20,781523;"ice_protection";"ngram";1;"#00E1E1";"ICE PROTECTION"
"4389";5;-57,153603;24,161335;"ice_protection_system";"ngram";1;"#00E1E1";"ICE PROTECTION SYSTEM"
"4390";23;-23,066036;78,5487;"icon_representative";"ngram";1;"#BBF20D";"ICON REPRESENTATIVE"
"4391";41;-11,146166;47,175312;"icon_selection";"ngram";1;"#BA52DA";"ICON SELECTION"
"4392";11;-5,5926914;83,57997;"identification_message";"ngram";1;"#A500E1";"IDENTIFICATION MESSAGE"
"4393";1;-7,9035435;69,774956;"identification_module";"ngram";1;"#54BD01";"IDENTIFICATION MODULE"
"4394";41;-7,9510345;43,074684;"identification_pattern";"ngram";1;"#BA52DA";"IDENTIFICATION PATTERN"
"4395";27;-2,7155893;40,756237;"identify_edge";"ngram";1;"#BB06BB";"IDENTIFY EDGE"
"4396";41;-15,065947;49,091034;"identify_element";"ngram";1;"#BA52DA";"IDENTIFY ELEMENT"
"4397";12;-22,204548;55,001194;"identify_part";"ngram";1;"#A020F0";"IDENTIFY PART"
"4398";1;-10,083907;57,80565;"identify_section";"ngram";1;"#54BD01";"IDENTIFY SECTION"
"4399";44;30,911467;71,38918;"idft";"ngram";1;"#BA215C";"IDFT"
"4400";17;-60,089222;-10,835798;"idler_gear";"ngram";1;"#BB425B";"IDLER GEAR"
"4401";8;-45,596226;-12,082582;"idler_wheel";"ngram";1;"#FF69B4";"IDLER WHEEL"
"4402";0;-9,508104;-74,9125;"ignitable_mixture";"ngram";1;"#D01702";"IGNITABLE MIXTURE"
"4403";0;-16,201393;-71,42154;"ignition_event";"ngram";1;"#D01702";"IGNITION EVENT"
"4404";0;-16,040434;-70,71475;"ignition_process";"ngram";1;"#D01702";"IGNITION PROCESS"
"4405";0;-17,69261;-76,55169;"ignitor";"ngram";1;"#D01702";"IGNITOR"
"4406";40;63,474365;-14,525172;"iii_v_semiconductor";"ngram";1;"#BA0DAE";"III V SEMICONDUCTOR"
"4407";29;37,034992;61,169777;"iir_filter";"ngram";1;"#BB7C64";"IIR FILTER"
"4408";25;11,905566;15,30554;"illuminate_device";"ngram";1;"#BB68B6";"ILLUMINATE DEVICE"
"4409";25;9,415104;29,25014;"illuminate_image";"ngram";1;"#BB68B6";"ILLUMINATE IMAGE"
"4410";25;8,600253;15,993493;"illuminate_panel";"ngram";1;"#BB68B6";"ILLUMINATE PANEL"
"4411";25;11,815304;27,386335;"illuminate_portion";"ngram";1;"#BB68B6";"ILLUMINATE PORTION"
"4412";25;12,175985;26,571491;"illumination_area";"ngram";1;"#BB68B6";"ILLUMINATION AREA"
"4413";25;12,777741;20,253647;"illumination_direction";"ngram";1;"#BB68B6";"ILLUMINATION DIRECTION"
"4414";27;-2,0014083;28,35137;"illumination_level";"ngram";1;"#BB06BB";"ILLUMINATION LEVEL"
"4415";25;17,821287;21,598433;"illumination_plane";"ngram";1;"#BB68B6";"ILLUMINATION PLANE"
"4416";15;-17,296612;22,335447;"illustrative_embodiment";"ngram";1;"#87CEEB";"ILLUSTRATIVE EMBODIMENT"
"4417";27;-3,0315025;34,658222;"image_acquisition_module";"ngram";1;"#BB06BB";"IMAGE ACQUISITION MODULE"
"4418";41;-8,503881;36,130253;"image_analysis_system";"ngram";1;"#BA52DA";"IMAGE ANALYSIS SYSTEM"
"4419";27;-3,442212;36,733162;"image_area";"ngram";1;"#BB06BB";"IMAGE AREA"
"4420";41;-9,296929;45,18415;"image_arrangement";"ngram";1;"#BA52DA";"IMAGE ARRANGEMENT"
"4421";25;12,61674;19,32506;"image_capturing_element";"ngram";1;"#BB68B6";"IMAGE CAPTURING ELEMENT"
"4422";27;0,56488377;32,225986;"image_capturing_unit";"ngram";1;"#BB06BB";"IMAGE CAPTURING UNIT"
"4423";41;-13,2931185;44,037537;"image_cluster";"ngram";1;"#BA52DA";"IMAGE CLUSTER"
"4424";41;-6,8201494;43,5031;"image_collection_module";"ngram";1;"#BA52DA";"IMAGE COLLECTION MODULE"
"4425";27;-1,5173979;30,089064;"image_controller";"ngram";1;"#BB06BB";"IMAGE CONTROLLER"
"4426";27;-3,2396612;39,449852;"image_data";"ngram";1;"#BB06BB";"IMAGE DATA"
"4427";27;-3,3615758;39,337852;"image_datum";"ngram";1;"#BB06BB";"IMAGE DATUM"
"4428";27;0,9565641;32,95525;"image_datum_output";"ngram";1;"#BB06BB";"IMAGE DATUM OUTPUT"
"4429";41;-9,496061;39,698906;"image_datum_processing";"ngram";1;"#BA52DA";"IMAGE DATUM PROCESSING"
"4430";27;-6,874005;33,203365;"image_datum_representative";"ngram";1;"#BB06BB";"IMAGE DATUM REPRESENTATIVE"
"4431";25;9,81485;28,207817;"image_detection_system";"ngram";1;"#BB68B6";"IMAGE DETECTION SYSTEM"
"4432";27;-3,4858313;39,215954;"image_frame";"ngram";1;"#BB06BB";"IMAGE FRAME"
"4433";27;-4,413954;31,661196;"image_generator";"ngram";1;"#BB06BB";"IMAGE GENERATOR"
"4434";25;19,305347;30,793436;"image_intensifier";"ngram";1;"#BB68B6";"IMAGE INTENSIFIER"
"4435";41;-14,020849;43,985977;"image_metadata";"ngram";1;"#BA52DA";"IMAGE METADATA"
"4436";27;-1,5301871;37,63505;"image_motion";"ngram";1;"#BB06BB";"IMAGE MOTION"
"4437";25;13,052458;19,944633;"image_optical_system";"ngram";1;"#BB68B6";"IMAGE OPTICAL SYSTEM"
"4438";27;5,288864;34,150017;"image_phase";"ngram";1;"#BB06BB";"IMAGE PHASE"
"4439";27;-3,97631;38,022663;"image_pixel";"ngram";1;"#BB06BB";"IMAGE PIXEL"
"4440";25;15,017213;25,678953;"image_plane";"ngram";1;"#BB68B6";"IMAGE PLANE"
"4441";41;-10,362776;45,400337;"image_processing_function";"ngram";1;"#BA52DA";"IMAGE PROCESSING FUNCTION"
"4442";41;-10,433641;37,26084;"image_processing_procedure";"ngram";1;"#BA52DA";"IMAGE PROCESSING PROCEDURE"
"4443";27;-2,142518;36,821495;"image_processing_result";"ngram";1;"#BB06BB";"IMAGE PROCESSING RESULT"
"4444";27;-3,6206408;32,910545;"image_render_device";"ngram";1;"#BB06BB";"IMAGE RENDER DEVICE"
"4445";41;-8,311812;34,723522;"image_slice";"ngram";1;"#BA52DA";"IMAGE SLICE"
"4446";41;-7,8528266;36,014828;"image_system";"ngram";1;"#BA52DA";"IMAGE SYSTEM"
"4447";27;-0,80801696;36,794247;"image_unit";"ngram";1;"#BB06BB";"IMAGE UNIT"
"4448";41;-9,656703;36,032005;"image_volume";"ngram";1;"#BA52DA";"IMAGE VOLUME"
"4449";25;12,564094;28,583677;"imaging_assembly";"ngram";1;"#BB68B6";"IMAGING ASSEMBLY"
"4450";25;13,604877;27,744389;"imaging_axis";"ngram";1;"#BB68B6";"IMAGING AXIS"
"4451";25;16,860094;26,83663;"imaging_channel";"ngram";1;"#BB68B6";"IMAGING CHANNEL"
"4452";27;0,7344599;31,996063;"imaging_device";"ngram";1;"#BB06BB";"IMAGING DEVICE"
"4453";27;9,098987;30,838797;"imaging_engine";"ngram";1;"#BB06BB";"IMAGING ENGINE"
"4454";27;7,78842;33,37721;"imaging_mode";"ngram";1;"#BB06BB";"IMAGING MODE"
"4455";27;3,4607856;25,593416;"imaging_module";"ngram";1;"#BB06BB";"IMAGING MODULE"
"4456";25;19,681156;25,863073;"imaging_optic";"ngram";1;"#BB68B6";"IMAGING OPTIC"
"4457";25;16,905678;31,581951;"imaging_spectrometer";"ngram";1;"#BB68B6";"IMAGING SPECTROMETER"
"4458";42;-49,83483;-23,984806;"impact_assembly";"ngram";1;"#BAABB3";"IMPACT ASSEMBLY"
"4459";46;51,320923;38,2268;"impedance";"ngram";1;"#BA22F4";"IMPEDANCE"
"4460";46;47,42587;40,927273;"impedance_match";"ngram";1;"#BA22F4";"IMPEDANCE MATCH"
"4461";0;-22,061106;-75,96448;"impeller_housing";"ngram";1;"#D01702";"IMPELLER HOUSING"
"4462";0;-9,542989;-70,02969;"impeller_pump";"ngram";1;"#D01702";"IMPELLER PUMP"
"4463";0;-8,960917;-67,91393;"impellor";"ngram";1;"#D01702";"IMPELLOR"
"4464";25;17,942287;13,833554;"impinge";"ngram";1;"#BB68B6";"IMPINGE"
"4465";13;-47,818783;-64,133675;"impingement_hole";"ngram";1;"#C0C0C0";"IMPINGEMENT HOLE"
"4466";13;-45,889442;-62,814247;"impingement_jet";"ngram";1;"#C0C0C0";"IMPINGEMENT JET"
"4467";13;-46,16487;-62,775105;"impingement_passage";"ngram";1;"#C0C0C0";"IMPINGEMENT PASSAGE"
"4468";18;-0,774444;-73,80544;"impingement_plate";"ngram";1;"#BB9A34";"IMPINGEMENT PLATE"
"4469";10;30,68307;-53,914104;"improve_heat_transfer";"ngram";1;"#E100A5";"IMPROVE HEAT TRANSFER"
"4470";11;-1,2046618;82,99406;"impu";"ngram";1;"#A500E1";"IMPU"
"4471";16;9,345904;62,245766;"inactive_mode";"ngram";1;"#BBFD30";"INACTIVE MODE"
"4472";36;-23,171127;-19,576086;"inadvertent_removal";"ngram";1;"#BAFA01";"INADVERTENT REMOVAL"
"4473";28;-42,367855;-45,68399;"inboard_portion";"ngram";1;"#BB3739";"INBOARD PORTION"
"4474";22;-8,154073;-24,164282;"inboard_surface";"ngram";1;"#BBADE2";"INBOARD SURFACE"
"4475";32;-33,569798;-43,712177;"inboard_wall";"ngram";1;"#BAE753";"INBOARD WALL"
"4476";5;-63,324524;17,704185;"inboard_wing";"ngram";1;"#00E1E1";"INBOARD WING"
"4477";12;-30,573742;61,81211;"inbound_communication";"ngram";1;"#A020F0";"INBOUND COMMUNICATION"
"4478";27;6,8488317;32,9661;"incident_gamma_ray";"ngram";1;"#BB06BB";"INCIDENT GAMMA RAY"
"4479";6;34,83128;31,133993;"incident_optical_signal";"ngram";1;"#00A5E1";"INCIDENT OPTICAL SIGNAL"
"4480";6;32,40298;22,423737;"incident_photon";"ngram";1;"#00A5E1";"INCIDENT PHOTON"
"4481";6;29,085125;29,296791;"incident_plane_wave";"ngram";1;"#00A5E1";"INCIDENT PLANE WAVE"
"4482";46;38,289734;44,660255;"incident_signal";"ngram";1;"#BA22F4";"INCIDENT SIGNAL"
"4483";45;5,905439;-6,164474;"inclined_surface";"ngram";1;"#BA6687";"INCLINED SURFACE"
"4484";45;7,583068;5,5003796;"include_angle";"ngram";1;"#BA6687";"INCLUDE ANGLE"
"4485";12;-31,962765;60,494587;"incoming_connection";"ngram";1;"#A020F0";"INCOMING CONNECTION"
"4486";37;12,869126;-67,451775;"incoming_fuel";"ngram";1;"#BA3F2C";"INCOMING FUEL"
"4487";25;19,960588;25,990343;"incoming_light_beam";"ngram";1;"#BB68B6";"INCOMING LIGHT BEAM"
"4488";6;36,968033;35,546413;"incoming_optical_signal";"ngram";1;"#00A5E1";"INCOMING OPTICAL SIGNAL"
"4489";9;21,305847;38,25395;"incoming_wave";"ngram";1;"#008080";"INCOMING WAVE"
"4490";37;24,631163;-63,519924;"incompressible_fluid";"ngram";1;"#BA3F2C";"INCOMPRESSIBLE FLUID"
"4491";7;39,470135;-30,633514;"increase_impact_resistance";"ngram";1;"#E19239";"INCREASE IMPACT RESISTANCE"
"4492";18;7,177164;-72,740036;"increase_suction";"ngram";1;"#BB9A34";"INCREASE SUCTION"
"4493";20;10,882569;-23,721485;"indention";"ngram";1;"#BB10DD";"INDENTION"
"4494";22;-18,646633;-32,122593;"indexing_hole";"ngram";1;"#BBADE2";"INDEXING HOLE"
"4495";31;53,72248;-25,560959;"indicate_layer";"ngram";1;"#BAB5D5";"INDICATE LAYER"
"4496";27;-1,6411101;36,0389;"indicator_image";"ngram";1;"#BB06BB";"INDICATOR IMAGE"
"4497";35;-39,18381;-28,83581;"indicator_member";"ngram";1;"#BAC983";"INDICATOR MEMBER"
"4498";1;-11,502723;56,537117;"indicator_representative";"ngram";1;"#54BD01";"INDICATOR REPRESENTATIVE"
"4499";40;63,28235;-11,4380455;"indium_gallium_phosphide";"ngram";1;"#BA0DAE";"INDIUM GALLIUM PHOSPHIDE"
"4500";29;36,111687;52,134586;"individual_antenna_element";"ngram";1;"#BB7C64";"INDIVIDUAL ANTENNA ELEMENT"
"4501";37;24,7652;-67,89006;"individual_burner";"ngram";1;"#BA3F2C";"INDIVIDUAL BURNER"
"4502";39;39,923347;18,321556;"individual_electrode";"ngram";1;"#BADC31";"INDIVIDUAL ELECTRODE"
"4503";12;-31,54932;55,07564;"individual_node";"ngram";1;"#A020F0";"INDIVIDUAL NODE"
"4504";44;27,677372;65,24733;"individual_transmitter";"ngram";1;"#BA215C";"INDIVIDUAL TRANSMITTER"
"4505";14;59,104122;31,21969;"individual_voltage";"ngram";1;"#008000";"INDIVIDUAL VOLTAGE"
"4506";41;-9,704445;41,25199;"individual_voxel";"ngram";1;"#BA52DA";"INDIVIDUAL VOXEL"
"4507";39;51,322247;32,31118;"induce_current";"ngram";1;"#BADC31";"INDUCE CURRENT"
"4508";21;43,636555;10,524728;"induction_heating_system";"ngram";1;"#BB5509";"INDUCTION HEATING SYSTEM"
"4509";39;52,64856;21,64489;"inductive_power";"ngram";1;"#BADC31";"INDUCTIVE POWER"
"4510";43;-41,895035;5,383891;"inductive_sensor";"ngram";1;"#BAF0DE";"INDUCTIVE SENSOR"
"4511";39;54,52571;16,125954;"inductor_coil";"ngram";1;"#BADC31";"INDUCTOR COIL"
"4512";14;63,22538;35,252865;"inductor_l";"ngram";1;"#008000";"INDUCTOR L"
"4513";10;30,383558;-57,29394;"inert_gas_mixture";"ngram";1;"#E100A5";"INERT GAS MIXTURE"
"4514";37;20,708605;-68,00692;"inert_gas_supply";"ngram";1;"#BA3F2C";"INERT GAS SUPPLY"
"4515";0;-15,866962;-73,428024;"inert_system";"ngram";1;"#D01702";"INERT SYSTEM"
"4516";42;-52,964554;-17,429731;"inertia_element";"ngram";1;"#BAABB3";"INERTIA ELEMENT"
"4517";17;-52,95071;-11,609378;"inertia_mass";"ngram";1;"#BB425B";"INERTIA MASS"
"4518";43;-44,35467;4,151541;"inertial_actuator";"ngram";1;"#BAF0DE";"INERTIAL ACTUATOR"
"4519";17;-60,499763;-1,6165724;"inertial_energy";"ngram";1;"#BB425B";"INERTIAL ENERGY"
"4520";43;-48,32241;3,3452396;"inertial_force";"ngram";1;"#BAF0DE";"INERTIAL FORCE"
"4521";47;-36,61308;32,962082;"inertial_measurement";"ngram";1;"#BA671F";"INERTIAL MEASUREMENT"
"4522";43;-44,743282;5,6568666;"inertial_parameter";"ngram";1;"#BAF0DE";"INERTIAL PARAMETER"
"4523";5;-60,539227;27,300928;"inertial_reference_unit";"ngram";1;"#00E1E1";"INERTIAL REFERENCE UNIT"
"4524";47;-38,242504;34,093376;"inertial_system";"ngram";1;"#BA671F";"INERTIAL SYSTEM"
"4525";4;2,5546775;-51,159355;"infeed_chamber";"ngram";1;"#E10291";"INFEED CHAMBER"
"4526";43;-39,555084;4,88594;"infeed_system";"ngram";1;"#BAF0DE";"INFEED SYSTEM"
"4527";1;-15,328428;57,36653;"inference_result";"ngram";1;"#54BD01";"INFERENCE RESULT"
"4528";4;1,543499;-48,10571;"inflatable_seal";"ngram";1;"#E10291";"INFLATABLE SEAL"
"4529";43;-43,398678;14,693757;"inflation_mechanism";"ngram";1;"#BAF0DE";"INFLATION MECHANISM"
"4530";37;10,459083;-62,501316;"inflow_air";"ngram";1;"#BA3F2C";"INFLOW AIR"
"4531";18;1,4208616;-61,149647;"inflow_hole";"ngram";1;"#BB9A34";"INFLOW HOLE"
"4532";1;-13,952986;63,523853;"information_datum";"ngram";1;"#54BD01";"INFORMATION DATUM"
"4533";1;-14,443323;61,253498;"information_input";"ngram";1;"#54BD01";"INFORMATION INPUT"
"4534";11;-2,812271;81,428604;"information_management_module";"ngram";1;"#A500E1";"INFORMATION MANAGEMENT MODULE"
"4535";23;-17,467033;78,235825;"information_portion";"ngram";1;"#BBF20D";"INFORMATION PORTION"
"4536";12;-22,629604;54,90638;"information_presentation";"ngram";1;"#A020F0";"INFORMATION PRESENTATION"
"4537";1;-14,8771305;62,03306;"information_processing_system";"ngram";1;"#54BD01";"INFORMATION PROCESSING SYSTEM"
"4538";12;-30,82016;53,453995;"information_requirement";"ngram";1;"#A020F0";"INFORMATION REQUIREMENT"
"4539";25;18,940887;31,823313;"infrared_component";"ngram";1;"#BB68B6";"INFRARED COMPONENT"
"4540";24;33,71296;-25,305737;"infrared_heat_source";"ngram";1;"#BB248B";"INFRARED HEAT SOURCE"
"4541";10;28,44783;-53,73354;"infrared_heater";"ngram";1;"#E100A5";"INFRARED HEATER"
"4542";27;-5,8058434;32,83373;"infrared_image_datum";"ngram";1;"#BB06BB";"INFRARED IMAGE DATUM"
"4543";25;18,241932;32,20154;"infrared_imaging_sensor";"ngram";1;"#BB68B6";"INFRARED IMAGING SENSOR"
"4544";47;-33,305687;35,620132;"infrared_thermal_imaging_system";"ngram";1;"#BA671F";"INFRARED THERMAL IMAGING SYSTEM"
"4545";47;-36,91712;29,585766;"initial_angular_orientation";"ngram";1;"#BA671F";"INITIAL ANGULAR ORIENTATION"
"4546";12;-18,940687;57,099586;"initial_block";"ngram";1;"#A020F0";"INITIAL BLOCK"
"4547";17;-62,60336;-4,7065096;"initial_contact_time";"ngram";1;"#BB425B";"INITIAL CONTACT TIME"
"4548";27;-4,070383;38,454193;"initial_pixel";"ngram";1;"#BB06BB";"INITIAL PIXEL"
"4549";41;-22,749199;37,64741;"initial_position_estimate";"ngram";1;"#BA52DA";"INITIAL POSITION ESTIMATE"
"4550";1;-16,329;59,735912;"initialization";"ngram";1;"#54BD01";"INITIALIZATION"
"4551";1;-1,5981923;54,452198;"initialization_process";"ngram";1;"#54BD01";"INITIALIZATION PROCESS"
"4552";20;17,488089;-36,81882;"injection_cavity";"ngram";1;"#BB10DD";"INJECTION CAVITY"
"4553";38;22,70847;-77,12304;"injection_circuit";"ngram";1;"#BA9705";"INJECTION CIRCUIT"
"4554";38;11,233809;-80,5178;"injection_conduit";"ngram";1;"#BA9705";"INJECTION CONDUIT"
"4555";18;6,517716;-71,066246;"injection_element";"ngram";1;"#BB9A34";"INJECTION ELEMENT"
"4556";18;6,9123297;-70,66264;"injection_head";"ngram";1;"#BB9A34";"INJECTION HEAD"
"4557";0;-8,041045;-73,49247;"injection_jet";"ngram";1;"#D01702";"INJECTION JET"
"4558";49;-9,023564;-50,431496;"injection_member";"ngram";1;"#BADDC8";"INJECTION MEMBER"
"4559";20;17,222555;-32,30045;"injection_molding_device";"ngram";1;"#BB10DD";"INJECTION MOLDING DEVICE"
"4560";24;24,610807;-29,161427;"injection_moulding_tool";"ngram";1;"#BB248B";"INJECTION MOULDING TOOL"
"4561";38;10,986864;-77,65402;"injection_orifice";"ngram";1;"#BA9705";"INJECTION ORIFICE"
"4562";7;40,937878;-45,08008;"injection_temperature";"ngram";1;"#E19239";"INJECTION TEMPERATURE"
"4563";18;6,660919;-71,77167;"injection_tube";"ngram";1;"#BB9A34";"INJECTION TUBE"
"4564";10;26,347696;-60,669052;"injection_zone";"ngram";1;"#E100A5";"INJECTION ZONE"
"4565";38;7,398746;-83,32272;"injector_assembly";"ngram";1;"#BA9705";"INJECTOR ASSEMBLY"
"4566";18;0,8735565;-67,92551;"injector_element";"ngram";1;"#BB9A34";"INJECTOR ELEMENT"
"4567";38;11,499597;-78,73116;"injector_port";"ngram";1;"#BA9705";"INJECTOR PORT"
"4568";0;-9,650122;-83,91395;"inlet_airflow";"ngram";1;"#D01702";"INLET AIRFLOW"
"4569";38;7,34193;-77,90637;"inlet_apparatus";"ngram";1;"#BA9705";"INLET APPARATUS"
"4570";38;1,6013528;-81,40668;"inlet_arrangement";"ngram";1;"#BA9705";"INLET ARRANGEMENT"
"4571";38;6,355341;-81,297264;"inlet_assembly";"ngram";1;"#BA9705";"INLET ASSEMBLY"
"4572";38;6,3949075;-82,52455;"inlet_cap";"ngram";1;"#BA9705";"INLET CAP"
"4573";0;-12,181018;-85,472374;"inlet_cone";"ngram";1;"#D01702";"INLET CONE"
"4574";18;0,41535053;-76,79473;"inlet_diameter";"ngram";1;"#BB9A34";"INLET DIAMETER"
"4575";33;-28,932096;-62,22609;"inlet_edge";"ngram";1;"#BA2B7F";"INLET EDGE"
"4576";38;2,5792289;-82,06443;"inlet_flow_passage";"ngram";1;"#BA9705";"INLET FLOW PASSAGE"
"4577";28;-59,130844;-54,161697;"inlet_guide_vane";"ngram";1;"#BB3739";"INLET GUIDE VANE"
"4578";49;-9,550528;-56,17524;"inlet_leg";"ngram";1;"#BADDC8";"INLET LEG"
"4579";38;14,411411;-82,79387;"inlet_member";"ngram";1;"#BA9705";"INLET MEMBER"
"4580";28;-60,88369;-55,47208;"inlet_particle_separator";"ngram";1;"#BB3739";"INLET PARTICLE SEPARATOR"
"4581";38;2,9842954;-82,10437;"inlet_passage";"ngram";1;"#BA9705";"INLET PASSAGE"
"4582";38;4,7586255;-81,7703;"inlet_portion";"ngram";1;"#BA9705";"INLET PORTION"
"4583";49;-20,940813;-59,12598;"inlet_shaft";"ngram";1;"#BADDC8";"INLET SHAFT"
"4584";18;2,0519795;-69,27185;"inlet_side";"ngram";1;"#BB9A34";"INLET SIDE"
"4585";33;-41,925686;-59,451126;"inner_annular_structure";"ngram";1;"#BA2B7F";"INNER ANNULAR STRUCTURE"
"4586";32;-23,628864;-45,086372;"inner_annular_surface";"ngram";1;"#BAE753";"INNER ANNULAR SURFACE"
"4587";48;-10,408369;-9,366942;"inner_base";"ngram";1;"#BA999D";"INNER BASE"
"4588";42;-57,35584;-21,060139;"inner_bearing_part";"ngram";1;"#BAABB3";"INNER BEARING PART"
"4589";42;-47,031754;-19,521242;"inner_bearing_surface";"ngram";1;"#BAABB3";"INNER BEARING SURFACE"
"4590";4;-3,980401;-40,810738;"inner_body_portion";"ngram";1;"#E10291";"INNER BODY PORTION"
"4591";42;-54,5274;-24,28798;"inner_bushing";"ngram";1;"#BAABB3";"INNER BUSHING"
